REF_DATE,CITY,PROVINCE,Type of fuel,VALUE
Jun-01,Victoria, British Columbia,Diesel Fuel,71.2
Jun-01,Victoria, British Columbia,Household heating fuel,57.3
Jun-01,Whitehorse, Yukon,Regular Unleaded,88.6
Jun-01,Whitehorse, Yukon,Regular Unleaded,87.4
Jun-01,Whitehorse, Yukon,Premium Unleaded,96.4
Jun-01,Whitehorse, Yukon,Premium Unleaded,94.2
Jun-01,Whitehorse, Yukon,Diesel Fuel,79.2
Jun-01,Whitehorse, Yukon,Diesel Fuel,79.7
Jun-01,Whitehorse, Yukon,Household heating fuel,64.1
Jun-01,Yellowknife, Northwest Territories,Regular Unleaded,93.0
Jun-01,Yellowknife, Northwest Territories,Regular Unleaded,93.4
Jun-01,Yellowknife, Northwest Territories,Premium Unleaded,98.6
Jun-01,Yellowknife, Northwest Territories,Premium Unleaded,101.6
Jun-01,Yellowknife, Northwest Territories,Diesel Fuel,87.9
Jun-01,Yellowknife, Northwest Territories,Diesel Fuel,81.9
Jun-01,Yellowknife, Northwest Territories,Household heating fuel,51.8
Jul-01,St. John's, Newfoundland and Labrador,Regular Unleaded,80.3
Jul-01,St. John's, Newfoundland and Labrador,Regular Unleaded,77.6
Jul-01,St. John's, Newfoundland and Labrador,Premium Unleaded,87.0
Jul-01,St. John's, Newfoundland and Labrador,Premium Unleaded,84.4
Jul-01,St. John's, Newfoundland and Labrador,Diesel Fuel,82.4
Jul-01,St. John's, Newfoundland and Labrador,Household heating fuel,55.7
Jul-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,77.6
Jul-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,76.2
Jul-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,81.8
Jul-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,80.5
Jul-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,77.0
Jul-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,76.3
Jul-01,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,52.3
Jul-01,Halifax, Nova Scotia,Regular Unleaded,74.5
Jul-01,Halifax, Nova Scotia,Regular Unleaded,71.9
Jul-01,Halifax, Nova Scotia,Premium Unleaded,80.4
Jul-01,Halifax, Nova Scotia,Premium Unleaded,77.7
Jul-01,Halifax, Nova Scotia,Diesel Fuel,75.9
Jul-01,Halifax, Nova Scotia,Household heating fuel,56.7
Jul-01,Saint John, New Brunswick,Regular Unleaded,70.8
Jul-01,Saint John, New Brunswick,Regular Unleaded,68.7
Jul-01,Saint John, New Brunswick,Premium Unleaded,77.3
Jul-01,Saint John, New Brunswick,Premium Unleaded,75.6
Jul-01,Saint John, New Brunswick,Diesel Fuel,70.9
Jul-01,Saint John, New Brunswick,Household heating fuel,59.7
Jul-01,Québec, Quebec,Regular Unleaded,69.9
Jul-01,Québec, Quebec,Regular Unleaded,69.1
Jul-01,Québec, Quebec,Premium Unleaded,77.2
Jul-01,Québec, Quebec,Premium Unleaded,76.0
Jul-01,Québec, Quebec,Diesel Fuel,72.9
Jul-01,Québec, Quebec,Diesel Fuel,73.2
Jul-01,Québec, Quebec,Household heating fuel,48.6
Jul-01,Montréal, Quebec,Regular Unleaded,70.9
Jul-01,Montréal, Quebec,Regular Unleaded,69.0
Jul-01,Montréal, Quebec,Premium Unleaded,78.8
Jul-01,Montréal, Quebec,Premium Unleaded,75.4
Jul-01,Montréal, Quebec,Diesel Fuel,71.9
Jul-01,Montréal, Quebec,Diesel Fuel,71.7
Jul-01,Montréal, Quebec,Household heating fuel,50.2
Jul-01,Ottawa-Gatineau, Ontario part,Regular Unleaded,64.7
Jul-01,Ottawa-Gatineau, Ontario part,Regular Unleaded,62.9
Jul-01,Ottawa-Gatineau, Ontario part,Premium Unleaded,75.2
Jul-01,Ottawa-Gatineau, Ontario part,Premium Unleaded,73.1
Jul-01,Ottawa-Gatineau, Ontario part,Diesel Fuel,65.1
Jul-01,Ottawa-Gatineau, Ontario part,Diesel Fuel,65.9
Jul-01,Ottawa-Gatineau, Ontario part,Household heating fuel,57.7
Jul-01,Toronto, Ontario,Regular Unleaded,65.3
Jul-01,Toronto, Ontario,Regular Unleaded,64.4
Jul-01,Toronto, Ontario,Premium Unleaded,75.2
Jul-01,Toronto, Ontario,Premium Unleaded,73.8
Jul-01,Toronto, Ontario,Diesel Fuel,65.7
Jul-01,Toronto, Ontario,Diesel Fuel,69.2
Jul-01,Toronto, Ontario,Household heating fuel,54.8
Jul-01,Thunder Bay, Ontario,Regular Unleaded,76.8
Jul-01,Thunder Bay, Ontario,Regular Unleaded,72.4
Jul-01,Thunder Bay, Ontario,Premium Unleaded,87.1
Jul-01,Thunder Bay, Ontario,Premium Unleaded,82.0
Jul-01,Thunder Bay, Ontario,Household heating fuel,53.7
Jul-01,Winnipeg, Manitoba,Regular Unleaded,66.3
Jul-01,Winnipeg, Manitoba,Regular Unleaded,65.4
Jul-01,Winnipeg, Manitoba,Premium Unleaded,76.9
Jul-01,Winnipeg, Manitoba,Premium Unleaded,75.4
Jul-01,Winnipeg, Manitoba,Diesel Fuel,67.7
Jul-01,Winnipeg, Manitoba,Diesel Fuel,67.4
Jul-01,Winnipeg, Manitoba,Household heating fuel,60.5
Jul-01,Regina, Saskatchewan,Regular Unleaded,72.6
Jul-01,Regina, Saskatchewan,Regular Unleaded,71.9
Jul-01,Regina, Saskatchewan,Premium Unleaded,83.1
Jul-01,Regina, Saskatchewan,Premium Unleaded,82.6
Jul-01,Regina, Saskatchewan,Diesel Fuel,70.2
Jul-01,Regina, Saskatchewan,Diesel Fuel,69.2
Jul-01,Regina, Saskatchewan,Household heating fuel,53.1
Jul-01,Saskatoon, Saskatchewan,Regular Unleaded,72.0
Jul-01,Saskatoon, Saskatchewan,Regular Unleaded,71.8
Jul-01,Saskatoon, Saskatchewan,Premium Unleaded,81.5
Jul-01,Saskatoon, Saskatchewan,Premium Unleaded,81.8
Jul-01,Saskatoon, Saskatchewan,Diesel Fuel,68.9
Jul-01,Saskatoon, Saskatchewan,Household heating fuel,56.0
Jul-01,Edmonton, Alberta,Regular Unleaded,62.0
Jul-01,Edmonton, Alberta,Regular Unleaded,61.0
Jul-01,Edmonton, Alberta,Premium Unleaded,71.6
Jul-01,Edmonton, Alberta,Premium Unleaded,70.5
Jul-01,Edmonton, Alberta,Diesel Fuel,64.5
Jul-01,Edmonton, Alberta,Diesel Fuel,64.4
Jul-01,Calgary, Alberta,Regular Unleaded,65.4
Jul-01,Calgary, Alberta,Regular Unleaded,64.2
Jul-01,Calgary, Alberta,Premium Unleaded,74.8
Jul-01,Calgary, Alberta,Premium Unleaded,73.7
Jul-01,Calgary, Alberta,Diesel Fuel,62.7
Jul-01,Calgary, Alberta,Diesel Fuel,62.9
Jul-01,Vancouver, British Columbia,Regular Unleaded,70.8
Jul-01,Vancouver, British Columbia,Regular Unleaded,67.0
Jul-01,Vancouver, British Columbia,Premium Unleaded,80.7
Jul-01,Vancouver, British Columbia,Premium Unleaded,77.5
Jul-01,Vancouver, British Columbia,Diesel Fuel,66.9
Jul-01,Vancouver, British Columbia,Diesel Fuel,67.2
Jul-01,Vancouver, British Columbia,Household heating fuel,59.6
Jul-01,Victoria, British Columbia,Regular Unleaded,74.4
Jul-01,Victoria, British Columbia,Regular Unleaded,73.4
Jul-01,Victoria, British Columbia,Premium Unleaded,84.6
Jul-01,Victoria, British Columbia,Premium Unleaded,83.8
Jul-01,Victoria, British Columbia,Diesel Fuel,71.9
Jul-01,Victoria, British Columbia,Diesel Fuel,70.4
Jul-01,Victoria, British Columbia,Household heating fuel,57.3
Jul-01,Whitehorse, Yukon,Regular Unleaded,86.9
Jul-01,Whitehorse, Yukon,Regular Unleaded,86.9
Jul-01,Whitehorse, Yukon,Premium Unleaded,95.3
Jul-01,Whitehorse, Yukon,Premium Unleaded,93.0
Jul-01,Whitehorse, Yukon,Diesel Fuel,79.2
Jul-01,Whitehorse, Yukon,Diesel Fuel,79.9
Jul-01,Whitehorse, Yukon,Household heating fuel,64.1
Jul-01,Yellowknife, Northwest Territories,Regular Unleaded,89.9
Jul-01,Yellowknife, Northwest Territories,Regular Unleaded,89.4
Jul-01,Yellowknife, Northwest Territories,Premium Unleaded,95.5
Jul-01,Yellowknife, Northwest Territories,Premium Unleaded,97.6
Jul-01,Yellowknife, Northwest Territories,Diesel Fuel,83.9
Jul-01,Yellowknife, Northwest Territories,Diesel Fuel,79.9
Jul-01,Yellowknife, Northwest Territories,Household heating fuel,51.8
Aug-01,St. John's, Newfoundland and Labrador,Regular Unleaded,79.6
Aug-01,St. John's, Newfoundland and Labrador,Regular Unleaded,76.9
Aug-01,St. John's, Newfoundland and Labrador,Premium Unleaded,85.8
Aug-01,St. John's, Newfoundland and Labrador,Premium Unleaded,83.4
Aug-01,St. John's, Newfoundland and Labrador,Diesel Fuel,81.4
Aug-01,St. John's, Newfoundland and Labrador,Household heating fuel,55.7
Aug-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,74.1
Aug-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,73.0
Aug-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,79.0
Aug-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,77.2
Aug-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,74.0
Aug-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,73.0
Aug-01,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,52.3
Aug-01,Halifax, Nova Scotia,Regular Unleaded,74.0
Aug-01,Halifax, Nova Scotia,Regular Unleaded,71.8
Aug-01,Halifax, Nova Scotia,Premium Unleaded,80.2
Aug-01,Halifax, Nova Scotia,Premium Unleaded,77.8
Aug-01,Halifax, Nova Scotia,Diesel Fuel,73.9
Aug-01,Halifax, Nova Scotia,Household heating fuel,56.7
Aug-01,Saint John, New Brunswick,Regular Unleaded,71.3
Aug-01,Saint John, New Brunswick,Regular Unleaded,69.1
Aug-01,Saint John, New Brunswick,Premium Unleaded,77.8
Aug-01,Saint John, New Brunswick,Premium Unleaded,75.6
Aug-01,Saint John, New Brunswick,Diesel Fuel,70.9
Aug-01,Saint John, New Brunswick,Household heating fuel,59.7
Aug-01,Québec, Quebec,Regular Unleaded,72.4
Aug-01,Québec, Quebec,Regular Unleaded,71.9
Aug-01,Québec, Quebec,Premium Unleaded,79.5
Aug-01,Québec, Quebec,Premium Unleaded,78.7
Aug-01,Québec, Quebec,Diesel Fuel,72.2
Aug-01,Québec, Quebec,Diesel Fuel,72.4
Aug-01,Québec, Quebec,Household heating fuel,48.6
Aug-01,Montréal, Quebec,Regular Unleaded,74.5
Aug-01,Montréal, Quebec,Regular Unleaded,73.5
Aug-01,Montréal, Quebec,Premium Unleaded,82.3
Aug-01,Montréal, Quebec,Premium Unleaded,79.6
Aug-01,Montréal, Quebec,Diesel Fuel,70.7
Aug-01,Montréal, Quebec,Diesel Fuel,70.0
Aug-01,Montréal, Quebec,Household heating fuel,50.2
Aug-01,Ottawa-Gatineau, Ontario part,Regular Unleaded,69.0
Aug-01,Ottawa-Gatineau, Ontario part,Regular Unleaded,66.9
Aug-01,Ottawa-Gatineau, Ontario part,Premium Unleaded,79.6
Aug-01,Ottawa-Gatineau, Ontario part,Premium Unleaded,77.2
Aug-01,Ottawa-Gatineau, Ontario part,Diesel Fuel,64.6
Aug-01,Ottawa-Gatineau, Ontario part,Diesel Fuel,64.1
Aug-01,Ottawa-Gatineau, Ontario part,Household heating fuel,57.7
Aug-01,Toronto, Ontario,Regular Unleaded,67.4
Aug-01,Toronto, Ontario,Regular Unleaded,64.8
Aug-01,Toronto, Ontario,Premium Unleaded,77.0
Aug-01,Toronto, Ontario,Premium Unleaded,73.7
Aug-01,Toronto, Ontario,Diesel Fuel,65.3
Aug-01,Toronto, Ontario,Diesel Fuel,64.8
Aug-01,Toronto, Ontario,Household heating fuel,54.8
Aug-01,Thunder Bay, Ontario,Regular Unleaded,75.1
Aug-01,Thunder Bay, Ontario,Regular Unleaded,73.6
Aug-01,Thunder Bay, Ontario,Premium Unleaded,85.9
Aug-01,Thunder Bay, Ontario,Premium Unleaded,83.2
Aug-01,Thunder Bay, Ontario,Household heating fuel,53.7
Aug-01,Winnipeg, Manitoba,Regular Unleaded,66.9
Aug-01,Winnipeg, Manitoba,Regular Unleaded,66.3
Aug-01,Winnipeg, Manitoba,Premium Unleaded,77.6
Aug-01,Winnipeg, Manitoba,Premium Unleaded,76.2
Aug-01,Winnipeg, Manitoba,Diesel Fuel,67.6
Aug-01,Winnipeg, Manitoba,Diesel Fuel,67.4
Aug-01,Winnipeg, Manitoba,Household heating fuel,60.5
Aug-01,Regina, Saskatchewan,Regular Unleaded,72.8
Aug-01,Regina, Saskatchewan,Regular Unleaded,72.5
Aug-01,Regina, Saskatchewan,Premium Unleaded,83.2
Aug-01,Regina, Saskatchewan,Premium Unleaded,83.2
Aug-01,Regina, Saskatchewan,Diesel Fuel,67.7
Aug-01,Regina, Saskatchewan,Diesel Fuel,67.2
Aug-01,Regina, Saskatchewan,Household heating fuel,53.1
Aug-01,Saskatoon, Saskatchewan,Regular Unleaded,73.4
Aug-01,Saskatoon, Saskatchewan,Regular Unleaded,72.4
Aug-01,Saskatoon, Saskatchewan,Premium Unleaded,82.5
Aug-01,Saskatoon, Saskatchewan,Premium Unleaded,82.3
Aug-01,Saskatoon, Saskatchewan,Diesel Fuel,67.9
Aug-01,Saskatoon, Saskatchewan,Household heating fuel,56.0
Aug-01,Edmonton, Alberta,Regular Unleaded,61.1
Aug-01,Edmonton, Alberta,Regular Unleaded,61.8
Aug-01,Edmonton, Alberta,Premium Unleaded,70.8
Aug-01,Edmonton, Alberta,Premium Unleaded,71.2
Aug-01,Edmonton, Alberta,Diesel Fuel,64.3
Aug-01,Edmonton, Alberta,Diesel Fuel,64.4
Aug-01,Calgary, Alberta,Regular Unleaded,65.5
Aug-01,Calgary, Alberta,Regular Unleaded,63.9
Aug-01,Calgary, Alberta,Premium Unleaded,75.4
Aug-01,Calgary, Alberta,Premium Unleaded,73.7
Aug-01,Calgary, Alberta,Diesel Fuel,61.4
Aug-01,Calgary, Alberta,Diesel Fuel,60.9
Aug-01,Vancouver, British Columbia,Regular Unleaded,69.4
Aug-01,Vancouver, British Columbia,Regular Unleaded,67.2
Aug-01,Vancouver, British Columbia,Premium Unleaded,79.7
Aug-01,Vancouver, British Columbia,Premium Unleaded,77.5
Aug-01,Vancouver, British Columbia,Diesel Fuel,64.7
Aug-01,Vancouver, British Columbia,Diesel Fuel,65.7
Aug-01,Vancouver, British Columbia,Household heating fuel,59.6
Aug-01,Victoria, British Columbia,Regular Unleaded,72.9
Aug-01,Victoria, British Columbia,Regular Unleaded,71.9
Aug-01,Victoria, British Columbia,Premium Unleaded,83.0
Aug-01,Victoria, British Columbia,Premium Unleaded,82.4
Aug-01,Victoria, British Columbia,Diesel Fuel,71.4
Aug-01,Victoria, British Columbia,Diesel Fuel,70.4
Aug-01,Victoria, British Columbia,Household heating fuel,57.3
Aug-01,Whitehorse, Yukon,Regular Unleaded,80.4
Aug-01,Whitehorse, Yukon,Regular Unleaded,79.8
Aug-01,Whitehorse, Yukon,Premium Unleaded,92.4
Aug-01,Whitehorse, Yukon,Premium Unleaded,87.8
Aug-01,Whitehorse, Yukon,Diesel Fuel,77.7
Aug-01,Whitehorse, Yukon,Diesel Fuel,78.2
Aug-01,Whitehorse, Yukon,Household heating fuel,64.1
Aug-01,Yellowknife, Northwest Territories,Regular Unleaded,89.9
Aug-01,Yellowknife, Northwest Territories,Regular Unleaded,89.4
Aug-01,Yellowknife, Northwest Territories,Premium Unleaded,95.3
Aug-01,Yellowknife, Northwest Territories,Premium Unleaded,97.6
Aug-01,Yellowknife, Northwest Territories,Diesel Fuel,83.9
Aug-01,Yellowknife, Northwest Territories,Diesel Fuel,79.9
Aug-01,Yellowknife, Northwest Territories,Household heating fuel,51.8
Sep-01,St. John's, Newfoundland and Labrador,Regular Unleaded,82.4
Sep-01,St. John's, Newfoundland and Labrador,Regular Unleaded,79.7
Sep-01,St. John's, Newfoundland and Labrador,Premium Unleaded,89.1
Sep-01,St. John's, Newfoundland and Labrador,Premium Unleaded,86.7
Sep-01,St. John's, Newfoundland and Labrador,Diesel Fuel,81.9
Sep-01,St. John's, Newfoundland and Labrador,Household heating fuel,52.7
Sep-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,70.7
Sep-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,69.4
Sep-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,75.0
Sep-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,73.5
Sep-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,70.4
Sep-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,69.1
Sep-01,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,49.8
Sep-01,Halifax, Nova Scotia,Regular Unleaded,77.2
Sep-01,Halifax, Nova Scotia,Regular Unleaded,74.6
Sep-01,Halifax, Nova Scotia,Premium Unleaded,83.4
Sep-01,Halifax, Nova Scotia,Premium Unleaded,81.2
Sep-01,Halifax, Nova Scotia,Diesel Fuel,73.9
Sep-01,Halifax, Nova Scotia,Household heating fuel,53.2
Sep-01,Saint John, New Brunswick,Regular Unleaded,71.9
Sep-01,Saint John, New Brunswick,Regular Unleaded,69.7
Sep-01,Saint John, New Brunswick,Premium Unleaded,78.5
Sep-01,Saint John, New Brunswick,Premium Unleaded,76.5
Sep-01,Saint John, New Brunswick,Diesel Fuel,71.9
Sep-01,Saint John, New Brunswick,Household heating fuel,57.4
Sep-01,Québec, Quebec,Regular Unleaded,75.6
Sep-01,Québec, Quebec,Regular Unleaded,75.1
Sep-01,Québec, Quebec,Premium Unleaded,81.7
Sep-01,Québec, Quebec,Premium Unleaded,81.7
Sep-01,Québec, Quebec,Diesel Fuel,71.7
Sep-01,Québec, Quebec,Diesel Fuel,71.9
Sep-01,Québec, Quebec,Household heating fuel,50.6
Sep-01,Montréal, Quebec,Regular Unleaded,76.7
Sep-01,Montréal, Quebec,Regular Unleaded,75.4
Sep-01,Montréal, Quebec,Premium Unleaded,84.1
Sep-01,Montréal, Quebec,Premium Unleaded,80.7
Sep-01,Montréal, Quebec,Diesel Fuel,70.7
Sep-01,Montréal, Quebec,Diesel Fuel,70.0
Sep-01,Montréal, Quebec,Household heating fuel,47.3
Sep-01,Ottawa-Gatineau, Ontario part,Regular Unleaded,72.2
Sep-01,Ottawa-Gatineau, Ontario part,Regular Unleaded,69.5
Sep-01,Ottawa-Gatineau, Ontario part,Premium Unleaded,82.5
Sep-01,Ottawa-Gatineau, Ontario part,Premium Unleaded,80.0
Sep-01,Ottawa-Gatineau, Ontario part,Diesel Fuel,64.3
Sep-01,Ottawa-Gatineau, Ontario part,Diesel Fuel,64.7
Sep-01,Ottawa-Gatineau, Ontario part,Household heating fuel,52.7
Sep-01,Toronto, Ontario,Regular Unleaded,71.4
Sep-01,Toronto, Ontario,Regular Unleaded,71.2
Sep-01,Toronto, Ontario,Premium Unleaded,81.2
Sep-01,Toronto, Ontario,Premium Unleaded,81.2
Sep-01,Toronto, Ontario,Diesel Fuel,65.2
Sep-01,Toronto, Ontario,Diesel Fuel,67.4
Sep-01,Toronto, Ontario,Household heating fuel,53.2
Sep-01,Thunder Bay, Ontario,Regular Unleaded,83.0
Sep-01,Thunder Bay, Ontario,Regular Unleaded,82.3
Sep-01,Thunder Bay, Ontario,Premium Unleaded,92.6
Sep-01,Thunder Bay, Ontario,Premium Unleaded,91.7
Sep-01,Thunder Bay, Ontario,Household heating fuel,58.0
Sep-01,Winnipeg, Manitoba,Regular Unleaded,75.4
Sep-01,Winnipeg, Manitoba,Regular Unleaded,73.8
Sep-01,Winnipeg, Manitoba,Premium Unleaded,84.3
Sep-01,Winnipeg, Manitoba,Premium Unleaded,83.4
Sep-01,Winnipeg, Manitoba,Diesel Fuel,67.7
Sep-01,Winnipeg, Manitoba,Diesel Fuel,67.4
Sep-01,Winnipeg, Manitoba,Household heating fuel,62.6
Sep-01,Regina, Saskatchewan,Regular Unleaded,82.6
Sep-01,Regina, Saskatchewan,Regular Unleaded,83.9
Sep-01,Regina, Saskatchewan,Premium Unleaded,93.0
Sep-01,Regina, Saskatchewan,Premium Unleaded,93.9
Sep-01,Regina, Saskatchewan,Diesel Fuel,71.2
Sep-01,Regina, Saskatchewan,Diesel Fuel,69.2
Sep-01,Regina, Saskatchewan,Household heating fuel,59.2
Sep-01,Saskatoon, Saskatchewan,Regular Unleaded,83.4
Sep-01,Saskatoon, Saskatchewan,Regular Unleaded,82.4
Sep-01,Saskatoon, Saskatchewan,Premium Unleaded,93.0
Sep-01,Saskatoon, Saskatchewan,Premium Unleaded,91.9
Sep-01,Saskatoon, Saskatchewan,Diesel Fuel,68.4
Sep-01,Saskatoon, Saskatchewan,Household heating fuel,60.4
Sep-01,Edmonton, Alberta,Regular Unleaded,71.8
Sep-01,Edmonton, Alberta,Regular Unleaded,69.8
Sep-01,Edmonton, Alberta,Premium Unleaded,81.6
Sep-01,Edmonton, Alberta,Premium Unleaded,79.6
Sep-01,Edmonton, Alberta,Diesel Fuel,65.1
Sep-01,Edmonton, Alberta,Diesel Fuel,64.4
Sep-01,Calgary, Alberta,Regular Unleaded,77.3
Sep-01,Calgary, Alberta,Regular Unleaded,76.3
Sep-01,Calgary, Alberta,Premium Unleaded,87.3
Sep-01,Calgary, Alberta,Premium Unleaded,86.2
Sep-01,Calgary, Alberta,Diesel Fuel,62.9
Sep-01,Calgary, Alberta,Diesel Fuel,63.9
Sep-01,Vancouver, British Columbia,Regular Unleaded,78.2
Sep-01,Vancouver, British Columbia,Regular Unleaded,73.8
Sep-01,Vancouver, British Columbia,Premium Unleaded,88.2
Sep-01,Vancouver, British Columbia,Premium Unleaded,84.0
Sep-01,Vancouver, British Columbia,Diesel Fuel,64.7
Sep-01,Vancouver, British Columbia,Diesel Fuel,66.2
Sep-01,Vancouver, British Columbia,Household heating fuel,58.6
Sep-01,Victoria, British Columbia,Regular Unleaded,83.0
Sep-01,Victoria, British Columbia,Regular Unleaded,81.9
Sep-01,Victoria, British Columbia,Premium Unleaded,93.1
Sep-01,Victoria, British Columbia,Premium Unleaded,92.4
Sep-01,Victoria, British Columbia,Diesel Fuel,71.4
Sep-01,Victoria, British Columbia,Diesel Fuel,70.4
Sep-01,Victoria, British Columbia,Household heating fuel,58.9
Sep-01,Whitehorse, Yukon,Regular Unleaded,85.9
Sep-01,Whitehorse, Yukon,Regular Unleaded,84.4
Sep-01,Whitehorse, Yukon,Premium Unleaded,95.5
Sep-01,Whitehorse, Yukon,Premium Unleaded,92.8
Sep-01,Whitehorse, Yukon,Diesel Fuel,79.4
Sep-01,Whitehorse, Yukon,Diesel Fuel,80.2
Sep-01,Whitehorse, Yukon,Household heating fuel,65.3
Sep-01,Yellowknife, Northwest Territories,Regular Unleaded,93.9
Sep-01,Yellowknife, Northwest Territories,Regular Unleaded,93.4
Sep-01,Yellowknife, Northwest Territories,Premium Unleaded,99.2
Sep-01,Yellowknife, Northwest Territories,Premium Unleaded,99.7
Sep-01,Yellowknife, Northwest Territories,Diesel Fuel,87.9
Sep-01,Yellowknife, Northwest Territories,Diesel Fuel,83.4
Sep-01,Yellowknife, Northwest Territories,Household heating fuel,58.5
Oct-01,St. John's, Newfoundland and Labrador,Regular Unleaded,78.7
Oct-01,St. John's, Newfoundland and Labrador,Regular Unleaded,76.4
Oct-01,St. John's, Newfoundland and Labrador,Premium Unleaded,84.6
Oct-01,St. John's, Newfoundland and Labrador,Premium Unleaded,81.7
Oct-01,St. John's, Newfoundland and Labrador,Diesel Fuel,79.8
Oct-01,St. John's, Newfoundland and Labrador,Household heating fuel,51.4
Oct-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,72.1
Oct-01,Charlottetown and Summerside, Prince Edward Island,Regular Unleaded,70.8
Oct-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,76.3
Oct-01,Charlottetown and Summerside, Prince Edward Island,Premium Unleaded,75.0
Oct-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,71.9
Oct-01,Charlottetown and Summerside, Prince Edward Island,Diesel Fuel,70.9
Oct-01,Charlottetown and Summerside, Prince Edward Island,Household heating fuel,51.4
Oct-01,Halifax, Nova Scotia,Regular Unleaded,70.7
Oct-01,Halifax, Nova Scotia,Regular Unleaded,68.0
Oct-01,Halifax, Nova Scotia,Premium Unleaded,76.6
Oct-01,Halifax, Nova Scotia,Premium Unleaded,74.2
Oct-01,Halifax, Nova Scotia,Diesel Fuel,71.9
Oct-01,Halifax, Nova Scotia,Household heating fuel,51.3
Oct-01,Saint John, New Brunswick,Regular Unleaded,68.6
Oct-01,Saint John, New Brunswick,Regular Unleaded,66.4
Oct-01,Saint John, New Brunswick,Premium Unleaded,75.1
Oct-01,Saint John, New Brunswick,Premium Unleaded,73.2
Oct-01,Saint John, New Brunswick,Diesel Fuel,68.4
Oct-01,Saint John, New Brunswick,Household heating fuel,56.2
